"Id","Value"
2187,43.7446001389517
2195,39.2373438993353
2196,38.6525144206679
2201,35.1202887899948
2204,40.0025482991605
2205,34.5864292889615
2206,40.302423494878
2224,43.6360173234226
2225,41.4474672455474
2237,40.8362708114017
2240,36.0025886855444
2244,43.7649274817866
2247,43.0256938944142
2248,56.4498101589227
2262,41.0224611318826
2263,38.3083724016723
2271,34.1355198729435
2280,39.1949941252696
2286,29.5344638142384
2287,38.6315390673428
2288,41.7828619029624
2294,34.3655251113874
2296,40.2456193117971
2299,37.3356913745123
2301,36.5627812046023
2302,40.9750853682761
2305,33.1874818652369
2308,40.8643052869991
2316,36.69875049168
2319,31.2767815043558
2320,37.6627053057194
2321,42.20041480455
2323,40.8875946823647
2326,35.4951077482284
2332,46.2167520775513
2334,47.1165376742337
2336,44.9869567904134
2344,44.1310227431679
2349,41.4402586030831
2350,42.6048603532962
2351,46.7094728781899
2354,42.0486682204734
2359,48.9556309679365
2361,34.2963420519926
2362,33.4517229200934
2366,35.4200463472062
2379,36.3631769661945
2380,31.8348815285153
2382,34.7368323431294
2383,29.0275595213853
2391,41.7224796462473
2392,37.5423355235386
2408,41.5132351833862
2410,47.2991466986678
2413,51.6612689867395
2415,41.3617112102158
2419,33.8843023464339
2420,36.3718969577392
2423,42.2927539888026
2429,41.4668356864333
2431,40.4903698487328
2436,40.885571974431
2438,42.5300154692937
2439,42.7316737294999
2442,38.2222354490123
2452,47.298529117477
2454,44.5699767770238
2460,38.1400850298388
2467,41.7967305137379
2469,47.5613997269845
2470,35.1794956950719
2471,48.178343145191
2477,44.8150508973151
2482,39.063754736622
2487,36.4926902560993
2491,39.0514153092787
2499,41.2739895159306
2505,35.1138912554281
2508,39.828934818567
2513,42.8771328217413
2523,30.496212323155
2525,40.6051047336258
2526,34.0862612275876
2534,38.6016168836045
2540,32.347605080591
2542,45.7237348689209
2549,42.2431888225153
2551,40.4123397932938
2553,33.0911425404204
2555,38.4158819168645
2559,43.4863886223604
2561,39.1310360704733
2562,41.4784847061649
2564,39.2161862105759
2567,42.2557875132049
2577,36.2841982377287
2578,45.6729633796306
2579,38.1679805508907
2585,39.6772337217883
2587,28.6802155874866
2588,44.5997251879216
2603,40.3940143142714
2604,40.982981774735
2607,40.6288648193178
2610,36.4720655500161
2613,38.4729361593892
2615,38.8914102761289
2616,30.4579700621082
2617,27.6026909264511
2629,41.1976578093225
2636,39.6205279030741
2637,43.3633574175322
2638,49.8563630642541
2644,35.8598540850454
2648,45.253205248459
2652,46.4551860725387
2658,39.6111238215176
2660,39.7458732848039
2664,37.3117124191662
2665,38.2697893568635
2666,32.698052330181
2668,39.2058626811976
2679,38.9437282720943
2681,44.605162291343
2682,44.969715820464
2683,41.3389250254611
2685,39.6177172688766
2689,35.8444548386454
2690,34.9150609623472
2696,41.5510416809732
2698,41.9382102379642
2700,43.8069037867146
2703,36.3390824469343
2704,47.4679507396333
2705,42.119327735199
2710,41.8738152165922
2717,40.3472209548429
2718,45.2952419353575
2723,54.6231696842459
2724,42.9473145734253
2725,31.6171569893025
2735,39.9538703365082
2746,39.9556578450868
2751,41.9292603397239
2754,38.8761846479273
2761,43.7517010097684
2768,42.369582729319
2769,42.559317874476
2772,45.0484561391306
2776,40.2979162871482
2780,48.3010014509777
2786,34.6778244065011
2787,47.2458353448341
2789,41.3994281054698
2791,36.3828271924789
2795,29.4595269942915
2797,34.7700652974017
2805,37.8943514097869
2813,32.7966424837388
2824,31.6837038146736
2836,44.09014759819
2843,38.8976364750587
2845,40.7218062605625
2847,35.0586698183955
2849,38.9866655306611
2850,34.5137927914777
2856,37.8677405956568
2858,38.6521388239721
2866,40.5979108812219
2867,37.4086807526547
2872,33.9100060271592
2873,46.7969905155714
2876,44.327116341278
2878,37.5651940165239
2881,41.94946065164
2884,38.6323360933399
2885,36.8641881394204
2888,40.329365667194
2891,38.8312844629776
2897,42.2960571470933
2905,41.654207420207
2915,45.823342891163
2918,46.5529055844104
2932,40.7935457314828
2934,44.8798706559167
2938,37.2505159931164
2941,43.3009996422061
2944,40.0309105207641
2946,35.2928771638636
2949,42.1083196989593
2954,40.4049329450612
2955,33.4462967189871
2967,33.2033433343418
2977,32.1736737103871
2980,42.110035993012
2988,29.8409866055845
2991,37.1573794300164
2993,43.7453000055093
3005,44.7915768142645
3013,44.9425789202912
3017,31.5751209696735
3019,42.129928126731
3027,33.6029560915053
3030,42.1286043100236
3033,35.8220372480996
3035,41.9238416479576
3036,35.557854102824
3038,31.7506443223045
3040,48.0564765205423
3043,38.7113215439719
3048,42.5904573559666
3055,36.1379575569095
3056,42.8747720964297
3070,38.9615394921318
3071,45.3107497644522
3074,39.2833481127402
3078,37.7168761088275
3081,41.7212324380743
3092,39.848701664161
3097,41.3131294991519
3103,44.8311066263119
3104,44.0791591460728
3108,52.9792331755686
3109,41.7971844712445
3124,43.6342798965496
3125,45.7477700419685
3128,38.1215701486428
3134,39.6000970782306
3142,42.1067679209097
3143,40.6018620101548
3144,39.0224940133109
3149,35.0556508623599
3150,35.1386688216532
3152,34.3768994662405
3158,39.5067458562115
3165,43.3678556825438
3168,36.1886432466636
3169,30.9439060127838
3176,31.7359371570349
3180,36.738594098684
3188,35.7810181816093
3189,39.6317250210101
3195,35.1522451660903
3197,47.2586733334199
3202,41.9617861864269
3204,34.5980019273212
3206,43.9802990735977
3213,45.5867676777692
3216,41.8954368487361
3218,38.1512633546629
3226,42.3088568246873
3229,45.1527079357453
3231,38.1695491014442
3241,33.8838609924521
3253,47.045419633605
3255,31.786338466967
3258,41.7355428392141
3263,41.1192655525274
3265,39.0077071946012
3278,37.3521257495734
3280,39.6861658727077
3291,35.9329646990772
3294,41.9979706925402
3298,39.6609809935689
3303,32.5371374451312
3304,40.4473746716617
3314,33.9185811162286
3320,34.3966106513152
3322,28.4122011065581
3325,38.6230987867618
3332,35.6318239104847
3337,46.5531144351406
3341,37.9691699881433
3351,39.8413303737072
3352,40.7438386219675
3355,41.3047606332777
3357,41.3559673492621
3358,43.3566874411869
3365,39.4927247133042
3369,32.5805672225874
3382,33.0854736419434
3385,50.0057233732378
3387,44.5810525233956
3394,38.3531453759625
3399,39.5005306489209
3402,34.9608871753511
3403,40.5449120005221
3405,38.6860015728831
3412,41.4641628773682
3414,47.015050231541
3416,46.8205814619285
3417,38.7068604244568
3418,52.487909237122
3419,46.3357105417964
3422,38.5688152205767
3428,48.9723474259172
3430,46.9525490918404
3431,45.7388314438509
3432,32.3025100976774
3433,38.0355813499191
3440,38.8176045255456
3450,40.0467498611296
3457,37.8111468139053
3462,51.2471405714001
3465,37.3206615492382
3472,37.2681529565776
3475,39.063442349001
3479,39.4701661165826
3485,31.9544499921973
3487,42.5243118484175
3492,38.7760615006851
3495,39.1895601660179
3497,39.5245503082083
3500,44.3052076812266
3508,34.6717921449358
3513,50.914541011336
3517,36.2438342812757
3519,45.1096393312227
3520,39.7565931571766
3526,49.0592215159018
3527,37.7948913331857
3528,43.8035519571032
3530,48.02596189319
3537,40.992095225648
3539,39.3628387593175
3540,39.2823125481593
3542,41.8205159385917
3546,38.2619967591735
3548,44.6798667711882
3549,45.0040322905071
3557,39.0023482988139
3559,32.221834644304
3564,36.3551973374491
3586,38.9725125144407
3587,38.0947287834325
3589,48.6890050594669
3590,42.5044965910455
3592,32.5700806299032
3601,50.4528669194535
3606,36.581833966722
3609,48.3129760288829
3611,41.4476990563987
3613,29.9062423344428
3615,40.2192081356192
3617,32.6752659409955
3623,28.6818681350873
3624,42.6575965947182
3629,41.2608296151231
3632,40.8206822372918
3633,31.6599656195614
3634,31.9643048188311
3635,44.594725960558
3638,41.6606390189805
3639,47.1432199360529
3643,42.6879356600836
3646,36.9918675095486
3651,33.7558819740119
3659,37.9356331283457
3661,41.246038930642
3668,32.117210297922
3670,37.5069249215748
3675,32.7090075791885
3677,32.5254219209888
3692,27.9397627464849
3693,41.2291121176878
3697,38.0882761569014
3700,42.3900939299621
3702,40.8262437712298
3704,40.3604136009652
3708,38.5677029903199
3715,44.5983589856654
3717,41.9992926850193
3726,40.3127453904723
3733,31.923118932811
3735,38.9156126373894
3737,33.9250692580649
3741,45.7445603657346
3748,45.7759575692451
3752,33.1695456687546
3760,38.2292531873819
3762,39.3335311942485
3764,45.9762961216353
3767,44.7695771389902
3772,42.2599600915738
3776,37.3230187168856
3779,42.4673963689709
3791,41.0054785359117
3794,41.3324500681725
3798,41.0550255138729
3800,40.3909597445909
3805,41.5721263788538
3806,35.8580308267817
3809,40.5395837292596
3811,42.8580467932861
3816,40.6276479055843
3822,37.6926942090089
3826,36.0723156943674
3832,42.7655744903748
3833,35.5709182008616
3836,42.3029990771015
3844,38.0492674826408
3847,61.4490628632785
3849,43.6662912295712
3851,44.1815739175167
3853,35.8259622071506
3854,35.3914582584006
3856,33.157245850103
3867,47.3885778131854
3870,39.6890562717592
3873,36.7094768183678
3875,44.395217976283
3880,36.3574072832928
3881,32.888719638403
3884,37.7849508222688
3890,43.0849171902377
3895,39.3536420961698
3899,38.2390935735138
3917,41.8854488503759
3925,50.9971830234115
3926,36.762988761006
3928,31.3295890763788
3932,33.2714023083103
3936,36.1577735112756
3941,37.6831230171511
3947,41.1139863145986
3948,39.1813709456453
3949,43.5731428171513
3956,42.0797184652261
3958,39.4535742628686
3962,49.7221479939857
3967,42.3365477655053
3969,40.6314879367311
3971,38.1697458521219
3974,42.2990844925446
3975,44.0212711917586
3978,54.2189365484101
3983,45.3015074644122
3984,39.8624210642961
3985,38.1021375460229
3989,41.1975122650902
3992,41.7322661372826
3995,34.0547451825364
3997,40.6270784887706
4001,38.1366623846485
4007,40.1775147475799
4014,40.539119331101
4016,37.4985084231713
4018,33.5076183001203
4030,35.9676221110012
4035,43.2879242530153
4043,39.9753289597703
4045,31.5521818837073
4047,41.5935571395573
4048,40.7444732591637
4055,42.7095037682309
4060,46.6921480763347
4062,35.1065472596482
4065,39.4069144105099
4067,38.548003122628
4068,34.6568738805002
4075,41.3970479008374
4077,50.4094750206065
4080,48.6508208349757
4091,33.4199295090467
4099,29.9727153024153
4102,37.5274611161081
4104,38.5511052269921
4116,38.5364316086138
4119,42.1564700815249
4124,35.4258697870808
4128,40.8301205302491
4133,37.2787610056274
4140,39.2447029444516
4144,36.1803771896116
4146,41.9812471358779
4149,50.5070887291329
4150,44.8849384920744
4152,34.327227196408
4157,42.1689320850699
4165,39.6900430474767
4166,42.9477073474079
4172,43.5638948431808
4173,35.7173777073037
4184,45.7956932588073
4185,38.107829055508
4194,39.9685601969826
4195,44.678494754144
4200,41.9605350809853
4210,37.8002222806262
4213,36.0769348043339
4216,36.8107029631127
4223,42.4874896318399
4225,41.4359155572557
4226,39.9347746305069
4229,42.6937582753168
4232,36.6021630618526
4237,41.8221597247167
4238,42.2135443478173
4239,46.9770160937774
4241,27.9078588746386
4244,33.206646362982
4245,44.2275982309865
4248,39.6734649185439
4249,39.1747342288268
4252,43.5231294823293
4257,43.2608170400053
4258,45.5169035304248
4270,41.3204797908606
4274,38.2159997943669
4279,40.3382776256828
4280,32.161386254823
4282,44.5150441806389
4286,37.4395752339149
4291,41.7023116415304
4295,33.9177320014672
4303,31.2519857556839
4308,37.7094361700797
4312,39.6694862062166
4315,33.994793500118
4316,47.399184061895
4318,43.3186369485915
4329,44.3412732607524
4340,54.1032122205138
4341,38.4112365462032
4342,44.7476514539664
4345,41.8515558508317
4348,44.4531363183396
4360,48.7334069275179
4367,42.9950926635213
4372,37.2597157669611
4377,46.0537902233759
4383,34.6699305194403
4384,34.1742344792585
4388,42.5721735884507
4393,36.4478509941264
4399,39.5431654214411
4402,37.5473908612947
4404,36.0614584134279
4406,31.6933846421112
4407,40.8463156203307
4409,46.032591245922
4411,37.8081049418881
4412,38.2651068106159
4426,38.6690749150074
4433,40.8605643201144
4436,40.4448310134211
4439,34.8245301966489
4441,41.1063382610808
4442,49.5932286148002
4443,32.5989273659452
4444,36.6822653430827
4449,46.4392359325766
4450,38.1693958086495
4455,39.5379655683222
4457,35.4416351162567
4461,37.9822660324341
4462,35.418278230942
4464,40.7147583910395
4474,37.9689830921041
4486,35.0295179117559
4487,33.4522379511577
4493,37.7704789986275
4500,40.0246346898415
4507,39.8922191811033
4508,35.2260279752778
4509,38.981434254699
4511,33.851752497207
4512,47.5669358322173
4515,35.005764458745
4519,35.0489398176138
4523,45.336582909866
4526,47.742882716377
4528,46.4719998248866
4535,43.163795069518
4537,41.8017984518951
4539,33.5165662361222
4542,37.4344748185098
4543,40.7064955284302
4544,37.2964721793993
4554,34.5055050049387
4559,42.382866628801
4561,45.2735293047927
4562,37.8025744343655
4563,35.1367384575812
4564,44.7611144540538
4569,47.3531313363878
4573,40.8994128817648
4579,38.0471572430831
4580,50.3696922811416
4590,40.6199754560184
4591,34.4619133530798
4597,47.0663273365841
4598,38.0371004794661
4599,39.7770572106806
4601,35.7801087650025
4602,36.666858815107
4609,40.6174285296662
4620,35.293735859228
4629,31.302211922047
4636,56.2075717953674
4639,42.625554333785
4646,37.5491930786324
4647,35.6182935373758
4649,43.0106720014419
4653,44.1037948857857
4654,39.8080983919491
4662,33.0430287411155
4664,39.3199036071578
4666,34.5015854501199
4667,39.5611301349387
4672,40.6013538678117
4680,28.5736365990198
4681,41.9600272439096
4684,40.9860910626955
4691,36.429182205057
4692,41.829043980257
4693,40.2744804692648
4698,37.7986023032421
4705,32.09103100471
4707,40.3265940586219
4709,39.6648636484509
4714,45.6083855340857
4721,40.9561666472249
4726,35.0340459682997
4727,39.9625401651447
4734,42.5088847662312
4735,36.2054546108782
4737,44.2902583782527
4738,35.7186101006136
4739,42.3338633851975
4743,45.4688697722774
4754,40.7911055614188
4756,40.7555290260199
4766,53.0911180754491
4771,47.7487126527988
4773,51.3496599734033
4776,36.5029773764109
4779,39.4424010533371
4787,46.1887678873931
4790,37.6142052783001
4793,43.185925032018
4794,31.2686772355957
4797,42.6450483159442
4799,38.6170821230803
4802,39.551848876225
4805,33.2449334622557
4811,38.9880333536926
4815,38.181702357243
4820,39.6726995290693
4833,45.3653786746347
4834,30.4864060667067
4836,42.2299165419211
4841,46.9278562811747
4842,45.4905550563774
4843,38.9248723025369
4854,39.0300862244725
4858,30.4118533174846
4859,34.8876159902194
4864,43.4222431124519
4867,32.7273721840123
4872,39.3938640615763
4884,49.4449268361409
4888,43.522352509034
4889,42.3338799771973
4895,47.7494673175462
4897,46.3513795650612
4900,39.7021543014999
4905,42.374719134942
4910,43.889282536228
4912,41.14284584598
4915,32.4521655006883
4916,45.0305856624081
4918,43.8466472353143
4920,40.7539186806436
4927,36.0061554470638
4928,43.1173390827841
4930,42.1128123763413
4933,38.7723756691495
4938,33.5180475255016
4939,41.6215059036516
4941,45.2046043195773
4949,40.5864046214986
4951,40.3611490511338
4952,40.3238509680632
4958,38.1931273348945
4971,36.424771037551
4989,44.8558436665729
4994,46.0320169815453
4995,43.6251226467139
5001,39.9277505406805
5002,44.0519911575412
5006,40.8521084258179
5010,35.0287586476247
5022,38.9929082418425
5024,41.1349162084891
5029,42.3096163889744
5031,46.4072911430632
5032,33.3884993796686
5045,40.7441247103514
5049,49.2471547447323
5056,40.3137665351341
5067,37.8855647540373
5077,37.0803072691217
5079,38.3224357397024
5082,41.805303587056
5086,36.6334982171815
5088,55.6583862463045
5104,42.3329494827904
5105,50.914541011336
5108,36.7616590362751
5115,39.5919986939396
5116,41.9884722235771
5123,51.2659627503963
5132,38.0791604977666
5136,46.838320957208
5138,42.9924911875862
5142,48.6320491204397
5153,38.5839651561317
5158,35.76170832954
5160,35.3420313228907
5164,34.1928568846374
5165,32.4051305177735
5172,34.7293027496796
5174,32.5380348324172
5185,42.7560567215729
5186,43.0897476938005
5202,33.2676437089231
5204,41.8297557107762
5205,38.5705183595118
5207,35.7686908407674
5214,40.6544573382215
5216,39.4058490638469
5226,44.0127178462412
5232,39.322034625453
5234,49.923222417103
5236,52.2816442679396
5237,40.955833708993
5240,46.3066249114308
5250,33.6200167161775
5253,48.4285971605398
5255,35.109982901818
5256,35.456650125395
5258,38.5587943262365
5263,36.381973763997
5264,33.7247618164745
5270,45.4551404430185
5272,46.3900887408245
5274,32.0601693707248
5284,38.2891320629071
5286,39.8173371699744
5287,41.1536212052384
5290,42.9837807873234
5291,35.4871915933973
5292,39.4725888827458
5293,34.1381028874898
5297,46.7597195232133
5304,38.445220298279
5307,56.974213581882
5311,43.1110146844826
5313,39.0362329694906
5314,40.9602822612372
5320,32.5681045765552
5325,37.9047818541741
5328,41.0826407957325
5329,31.1859908399264
5333,38.924256931841
5344,42.1931107281914
5346,32.7601682724434
5353,32.2963920079639
5363,37.7448495285979
5364,38.9738104733288
5365,40.696032956481
5369,48.019039782058
5371,36.9396024361625
5375,42.7478395321452
5379,38.6941212876771
5388,41.9614308105941
5389,41.4578683415147
5391,41.8360293960387
5392,45.0522841762849
5394,41.1239584443302
5400,41.3344893394897
5405,40.5062422005191
